date,site,revenue,pageviews,cpm
11/3/2017,telegraphherald,0.2618379,814,0.321668182
11/3/2017,tempostorm,0.962146714,9651,0.099693992
11/3/2017,therepublikofmancunia,1.176422892,7311,0.160911352
11/3/2017,tigernet,0.183598513,425,0.431996501
11/3/2017,topix,3.802031683,20568,0.184851793
11/3/2017,totalbarca,0.23026979,1516,0.151893001
11/3/2017,trekmovie,1.654697176,4380,0.377784743
11/3/2017,ultimateknicks,2.558529247,7171,0.356788348
11/3/2017,videocelts,7.530982378,30692,0.245372813
11/3/2017,wearewearside,0.0009485,19,0.049921053
11/3/2017,welikela,1.727018825,6067,0.284657792
11/3/2017,wowinterface,1.546984756,20330,0.076093692
11/3/2017,wrc,16.66602501,71235,0.233958377
11/3/2017,wsof,0.06605185,480,0.137608021
11/3/2017,zam-csgoutpost,0.191989445,1650,0.11635724
11/3/2017,zam-dotaoutpost,0.004533899,267,0.016980894
11/3/2017,zam-esoui,1.408888651,31666,0.044492157
11/3/2017,zam-hearthhead,0.420585341,13156,0.031969089
11/3/2017,zam-tf2outpost,2.482111193,67348,0.03685501
11/3/2017,zam-wowhead,0.471354697,1644974,0.000286542
11/3/2017,49erswebzone,17.9489773,54494,0.329375295
11/3/2017,angelswin,0.159592665,410,0.389250402
11/3/2017,autoblog,1.265443676,3276,0.386277068
11/3/2017,autoweek,27.80481576,42347,0.6565947
11/3/2017,birdgang,0.000957187,12,0.079765583
12/3/2017,autoweek,26.29120673,57000,0.461249241
12/3/2017,dailythunder,0.386538719,663,0.58301466
12/3/2017,cityweekly,0.978293397,2895,0.33792518
12/3/2017,cyclonefanatic,39.64708359,178712,0.221849029
12/3/2017,comcastsportsnet,63.93785985,216888,0.294796669
12/3/2017,dodgerblue,8.129272021,21965,0.370101162
12/3/2017,sixpackspeak,5.709178683,21874,0.261002957
12/3/2017,cardinalconnect,0.000452858,524,0.000864233
12/3/2017,siouxcityjournal,0.313800864,3078,0.101949598
12/3/2017,slingshotesports,2.535285045,3174,0.798766555
12/3/2017,snackmedia-allarsenal,0.461733928,10222,0.045170605
12/3/2017,snackmedia-arsenal-mania,0.041988915,433,0.09697209
12/3/2017,snackmedia-bluemoon-mcfc,14.38820465,81438,0.176676793
12/3/2017,snackmedia-celticquicknews,11.55182032,53755,0.214897597
12/3/2017,snackmedia-claretandhugh,3.797373229,20587,0.18445491
12/3/2017,snackmedia-foreverwestham,0.078488302,715,0.109773849
12/3/2017,shepherdexpress,0.054146924,248,0.218334369
12/3/2017,sfnewmexican,0.000221858,458,0.000484407
12/3/2017,sfexaminer,1.948268854,4983,0.390983113
12/3/2017,snackmedia-live4liverpool,0.069963114,269,0.260085925
12/3/2017,snackmedia-mcfcwatch,1.432402133,22628,0.063302198
12/3/2017,snackmedia-readarsenal,0.05037873,1253,0.040206488
12/3/2017,snackmedia-readceltic,1.94893474,27526,0.070803413
12/3/2017,snackmedia-readnorwich,0.505342313,4024,0.125582086
12/3/2017,snackmedia-readwesham,0.058832023,544,0.1081471
12/3/2017,snackmedia-readwestbrom,0.086077994,664,0.129635533
12/3/2017,captainamericalibrary,0.002795394,21,0.133114
12/3/2017,snackmedia-rousingthekop,0.027839256,971,0.028670707
12/3/2017,snackmedia-spurs-web,0.764853857,8885,0.086083721
12/3/2017,snackmedia-theboyhotspurs,0.690483221,9021,0.07654176
12/3/2017,snackmedia-thecelticblog,2.517133673,10580,0.237914336
12/3/2017,gopherhole,1.21269891,4410,0.274988415
12/3/2017,heroesfire,0.013952274,45,0.310050526
12/3/2017,hoosierhuddle,0.062483792,371,0.168419925
12/3/2017,hornsports,0.074344277,208,0.357424407
12/3/2017,huskermax,8.201749088,19773,0.414795382
12/3/2017,autoblog,1.262407052,2924,0.431739758
12/3/2017,lakersnation,29.44684038,128620,0.228944491
12/3/2017,lancasteronline,0.062977312,218,0.288886754
12/3/2017,mancity,0.284940071,3300,0.086345476
12/3/2017,metschronicle,0.055182522,72,0.766423919
12/3/2017,49erswebzone,11.67864519,42595,0.274178781
12/3/2017,postdispatch,30.09441907,77218,0.389733211
12/3/2017,pokejungle,0.16492643,1008,0.16361749
12/3/2017,pittsburghsportsnow2,3.835231581,9158,0.418784842
12/3/2017,philliesnation,0.584062551,971,0.601506232
12/3/2017,packsinsider,0.110790807,236,0.469452574
12/3/2017,overwatchtracker,4.245491309,23898,0.177650486
12/3/2017,russellstreetreport,1.753829572,4554,0.385118483
12/3/2017,dotapicker,0.430917147,1336,0.322542775
12/3/2017,dotafire,1.224021516,8656,0.141407292
12/3/2017,chicagoreader,0.102535701,218,0.470347253
12/3/2017,starwarsnewsnet,1.57081295,13111,0.119808783
12/3/2017,ndnation,5.915016092,23424,0.252519471
12/3/2017,mynhltraderumors,7.360713282,35836,0.205399969
12/3/2017,mobafire,0.018392452,6405,0.002871577
12/3/2017,telegraphherald,0.305012014,1108,0.275281601
12/3/2017,tempostorm,0.965289953,10237,0.094294222
12/3/2017,therepublikofmancunia,2.794251811,17479,0.159863368
12/3/2017,tigernet,0.210566976,460,0.457754296
12/3/2017,topix,2.910811018,18675,0.155866721
12/3/2017,totalbarca,0.090520586,934,0.096917116
12/3/2017,trekmovie,1.365166903,4255,0.320838285
12/3/2017,ultimateknicks,2.300625418,8823,0.260753193
12/3/2017,videocelts,9.056041642,43172,0.209766553
12/3/2017,wearewearside,0.057950833,479,0.12098295
12/3/2017,welikela,0.839668435,4191,0.200350378
12/3/2017,wowinterface,0.97650904,19222,0.050801636
12/3/2017,tennisguru,1.533575134,1634,0.938540474
12/3/2017,zam-tf2outpost,2.621081128,58137,0.045084561
12/3/2017,rabidhabs,0.003017044,55,0.054855341
12/3/2017,zam-wowhead,0.334170368,1660266,0.000201275
12/3/2017,angelswin,0.242650647,396,0.612754158
12/3/2017,destinytracker,10.09507354,41156,0.245288015
12/3/2017,dallasnews,0.004397138,21,0.2093875
12/3/2017,wrc,17.66404569,76935,0.229597006
12/3/2017,wsof,0.081295611,553,0.147008339
12/3/2017,chicitysports,0.162638464,424,0.383581282
12/3/2017,journalstar,4.09203751,8499,0.481472822
12/3/2017,presto-fswbucs,0.61907429,2059,0.300667455
12/3/2017,zam-csgoutpost,0.190185391,1503,0.126537186
12/3/2017,zam-dotaoutpost,0.003876363,199,0.019479213
12/3/2017,projectspurs,0.191662902,671,0.285637707
12/3/2017,zam-esoui,2.093202185,31400,0.06666249
12/3/2017,zam-hearthhead,0.435791724,12171,0.035805745
13-03-2017,trekmovie,2.822118592,5820,0.484900102
13-03-2017,tennisguru,0.015890069,1077,0.01475401
13-03-2017,49erswebzone,15.71413512,54163,0.290126749
13-03-2017,angelswin,0.474132174,769,0.616556793
13-03-2017,autoblog,2.395308044,5205,0.460193668
13-03-2017,autoweek,43.09262098,64001,0.673311682
13-03-2017,captainamericalibrary,0.003678786,27,0.13625135
13-03-2017,cardinalconnect,0.12538529,694,0.180670447
13-03-2017,catchronicles,0.025746435,163,0.157953587
13-03-2017,chicagoreader,0.061861854,180,0.343676966
13-03-2017,chicitysports,0.254742967,548,0.464859429
13-03-2017,cityweekly,1.465833273,3552,0.412678286
13-03-2017,comcastsportsnet,113.1548721,307100,0.368462625
13-03-2017,cornellsun,0.030135025,110,0.273954773
13-03-2017,cyclonefanatic,37.27904723,130801,0.285005827
13-03-2017,dailythunder,0.986988452,1603,0.61571332
13-03-2017,dallasnews,0.01282879,59,0.217437116
13-03-2017,destinytracker,9.235162067,42569,0.216945713
13-03-2017,dodgerblue,7.329288814,23588,0.310721079
13-03-2017,dotafire,1.085644281,9301,0.116723393
13-03-2017,dotapicker,0.258974882,1363,0.190003582
13-03-2017,gopherhole,1.332796221,4234,0.314784181
13-03-2017,heroesfire,0.009065336,23,0.394145022
13-03-2017,hoosierhuddle,0.112147736,300,0.373825788
13-03-2017,hornsports,0.159600042,285,0.560000147
13-03-2017,howlintwolf,0.001742224,99,0.017598221
13-03-2017,huskermax,11.4795811,28542,0.402199604
13-03-2017,journalstar,5.623971728,14223,0.395413888
13-03-2017,justinbiebernl,0.001442036,186,0.007752882
13-03-2017,lakersnation,40.83433938,129211,0.316028352
13-03-2017,lancasteronline,0.085049451,194,0.438399233
13-03-2017,mancity,0.088655439,949,0.093419851
13-03-2017,metschronicle,0.011904248,36,0.330673549
13-03-2017,mobafire,0.006435976,5523,0.001165304
13-03-2017,mynhltraderumors,12.23989935,36037,0.339648121
13-03-2017,ndnation,6.739032873,24428,0.275873296
13-03-2017,overwatchtracker,5.152384777,30019,0.171637456
13-03-2017,packsinsider,1.159839104,3221,0.360086651
13-03-2017,philliesnation,0.312502441,794,0.393579901
13-03-2017,pittsburghsportsnow2,6.310738187,20253,0.31159523
13-03-2017,pokejungle,0.181591999,1105,0.164336651
13-03-2017,postdispatch,26.78679304,63826,0.419684659
13-03-2017,presto-fswbucs,0.723544655,2039,0.3548527
13-03-2017,projectspurs,0.369330716,1740,0.212259032
13-03-2017,rabidhabs,0.00992739,102,0.097327357
13-03-2017,russellstreetreport,2.381886319,5884,0.404807328
13-03-2017,sfexaminer,3.159662614,8038,0.393090646
13-03-2017,sfnewmexican,0.044956803,699,0.064315883
13-03-2017,shepherdexpress,0.089896116,430,0.209060734
13-03-2017,siouxcityjournal,0.656597336,2771,0.236953207
13-03-2017,sixpackspeak,4.445569659,24128,0.184249406
13-03-2017,slingshotesports,8.754683312,22845,0.383220981
13-03-2017,snackmedia-allarsenal,1.952247277,24873,0.078488613
13-03-2017,snackmedia-arsenal-mania,0.565586661,3974,0.142321757
13-03-2017,snackmedia-bluemoon-mcfc,18.17151091,105330,0.172519804
13-03-2017,snackmedia-celticquicknews,9.163338572,36293,0.252482258
13-03-2017,snackmedia-claretandhugh,4.299739128,19826,0.216873758
13-03-2017,snackmedia-foreverwestham,0.771988671,5766,0.133886346
13-03-2017,snackmedia-gersnet,5.94E-05,19,0.003126
13-03-2017,snackmedia-gunnersphere,0.212268832,956,0.222038527
13-03-2017,snackmedia-insidewelshfootball,0.00039596,250,0.00158384
13-03-2017,snackmedia-live4liverpool,1.769141788,10407,0.169995367
13-03-2017,snackmedia-mcfcwatch,1.66302506,10537,0.157827186
13-03-2017,snackmedia-nothingbutnewcastle,0.060503398,937,0.064571396
13-03-2017,snackmedia-readarsenal,0.165063316,2802,0.058909106
13-03-2017,snackmedia-readceltic,0.730643714,7451,0.098059819
13-03-2017,snackmedia-readnorwich,0.958004323,4099,0.233716595
13-03-2017,snackmedia-readwesham,0.523016292,6838,0.076486735
13-03-2017,snackmedia-readwestbrom,0.167716252,1375,0.121975456
13-03-2017,snackmedia-rousingthekop,0.127349003,1721,0.073997096
13-03-2017,snackmedia-spurs-web,0.317236075,3949,0.080333268
13-03-2017,snackmedia-theboyhotspurs,1.631007286,13336,0.122301086
13-03-2017,snackmedia-thecelticblog,7.058064316,28789,0.245165317
13-03-2017,starwarsnewsnet,2.573158463,18381,0.139990124
13-03-2017,tampabaym,1.536799084,69074,0.02224859
13-03-2017,telegraphherald,0.403271076,1231,0.327596325
13-03-2017,tempostorm,1.254346352,10534,0.119075978
13-03-2017,therepublikofmancunia,2.169021585,12473,0.173897345
13-03-2017,tigernet,0.299071011,547,0.546747736
13-03-2017,topix,4.044156956,26459,0.152846175
13-03-2017,totalbarca,0.492737543,871,0.565714745
13-03-2017,ultimateknicks,2.882991427,9704,0.297093098
13-03-2017,videocelts,15.8878602,67237,0.236296387
13-03-2017,wearewearside,0.014085053,66,0.213409898
13-03-2017,welikela,0.950718593,3771,0.252113125
13-03-2017,wowinterface,0.884474273,17475,0.050613692
13-03-2017,wrc,8.923764706,33357,0.267523
13-03-2017,wsof,0.056000879,383,0.146216396
13-03-2017,zam-csgoutpost,0.093513834,1340,0.069786443
13-03-2017,zam-dotaoutpost,0.004890106,277,0.017653811
13-03-2017,zam-esoui,1.327408649,23441,0.056627646
13-03-2017,zam-hearthhead,0.465588308,12322,0.037785125
13-03-2017,zam-tf2outpost,5.03879607,60309,0.083549654
13-03-2017,zam-wowhead,0.212341357,1465874,0.000144856
14-03-2017,metschronicle,0.034286626,182,0.188388053
14-03-2017,mancity,0.13387573,1216,0.110095173
14-03-2017,lancasteronline,0.161788911,293,0.552180585
14-03-2017,lakersnation,48.59361912,149232,0.325624659
14-03-2017,justinbiebernl,0.022266617,195,0.114187779
14-03-2017,journalstar,7.501093003,16281,0.460726798
14-03-2017,huskermax,12.54085547,28266,0.443672804
14-03-2017,howlintwolf,0.001194916,12,0.099576368
14-03-2017,hornsports,0.161943602,266,0.608810533
14-03-2017,hoosierhuddle,0.171097146,348,0.491658464
14-03-2017,heroesfire,0.001563548,28,0.055841012
14-03-2017,gopherhole,1.182942224,3710,0.318852352
14-03-2017,dotapicker,0.145214059,1484,0.09785314
14-03-2017,dotafire,1.254497337,9337,0.134357646
14-03-2017,dodgerblue,6.142175105,16164,0.379991036
14-03-2017,destinytracker,9.181926312,37214,0.24673312
14-03-2017,dallasnews,0.024594274,40,0.614856847
14-03-2017,dailythunder,0.994862468,1800,0.552701371
14-03-2017,cyclonefanatic,36.59368165,103323,0.35416782
14-03-2017,cornellsun,0.081441588,118,0.69018295
14-03-2017,comcastsportsnet,154.7285813,392646,0.394066363
14-03-2017,cityweekly,1.473075164,3727,0.395244208
14-03-2017,chicitysports,0.273383618,538,0.50814799
14-03-2017,chicagoreader,0.088873419,172,0.516705927
14-03-2017,catchronicles,0.355664129,574,0.619623918
14-03-2017,cardinalconnect,0.372438731,551,0.67593236
14-03-2017,captainamericalibrary,0.003337372,25,0.133494871
14-03-2017,autoweek,26.32289442,47251,0.557086504
14-03-2017,autoblog,7.256300737,8451,0.858632202
14-03-2017,arseblog,2.492944423,7897,0.315682465
14-03-2017,angelswin,0.4151537,844,0.49188827
14-03-2017,49erswebzone,23.78816835,50422,0.471781531
14-03-2017,zam-tf2outpost,7.113645126,74167,0.095913885
14-03-2017,zam-wowhead,0.179701255,1632017,0.00011011
14-03-2017,zam-hearthhead,0.655636738,15441,0.042460769
14-03-2017,zam-esoui,1.391541673,22088,0.062999895
14-03-2017,zam-dotaoutpost,0.0067011,297,0.022562628
14-03-2017,zam-csgoutpost,0.073346547,821,0.089338059
14-03-2017,wsof,0.04791882,754,0.063552812
14-03-2017,wrc,5.000998264,15320,0.326435918
14-03-2017,wowinterface,0.889363232,17122,0.051942719
14-03-2017,welikela,0.507395824,1963,0.258479788
14-03-2017,wearewearside,0.00345878,21,0.164703823
14-03-2017,videocelts,11.77657413,40248,0.292600232
14-03-2017,ultimateknicks,2.888227142,10528,0.274337684
14-03-2017,trekmovie,2.721568644,5469,0.497635517
14-03-2017,totalbarca,0.233639904,986,0.236957307
14-03-2017,topix,4.940994177,28108,0.175786046
14-03-2017,tigernet,0.305823302,576,0.530943232
14-03-2017,therepublikofmancunia,1.071655064,4339,0.246982038
14-03-2017,tennisguru,0.127756533,2515,0.050797826
14-03-2017,tempostorm,1.906253726,9755,0.195412991
14-03-2017,telegraphherald,0.534501428,942,0.567411282
14-03-2017,tampabaym,3.331775585,57659,0.057784138
14-03-2017,starwarsnewsnet,2.510749766,17356,0.144661775
14-03-2017,snackmedia-thecelticblog,6.399583442,21444,0.298432356
14-03-2017,snackmedia-theboyhotspurs,1.091681996,6702,0.162888988
14-03-2017,snackmedia-spurs-web,0.298262714,2339,0.127517193
14-03-2017,snackmedia-rousingthekop,0.376805728,1939,0.194329927
14-03-2017,snackmedia-readwestbrom,0.618442497,3420,0.180831139
14-03-2017,snackmedia-readwesham,0.255968104,1616,0.158396104
14-03-2017,snackmedia-readnorwich,0.50230934,1601,0.313747245
14-03-2017,snackmedia-readceltic,0.448608817,2913,0.15400234
14-03-2017,snackmedia-readarsenal,0.360707664,3165,0.113967666
14-03-2017,snackmedia-nothingbutnewcastle,0.317525302,1476,0.215125544
14-03-2017,snackmedia-mcfcwatch,2.676948345,10936,0.244783133
14-03-2017,snackmedia-live4liverpool,1.575322601,8271,0.190463378
14-03-2017,snackmedia-insidewelshfootball,0.072828481,890,0.081829754
14-03-2017,snackmedia-gunnersphere,0.204434976,912,0.224161158
14-03-2017,snackmedia-gersnet,0.002313927,15,0.154261779
14-03-2017,snackmedia-foreverwestham,1.319838745,4873,0.27084727
14-03-2017,snackmedia-claretandhugh,3.981400969,17014,0.234007345
14-03-2017,snackmedia-celticquicknews,15.04757161,47732,0.315251228
14-03-2017,snackmedia-bluemoon-mcfc,19.63998442,93483,0.210091508
14-03-2017,snackmedia-arsenal-mania,0.867694947,4984,0.174096097
14-03-2017,snackmedia-allarsenal,1.384069969,10514,0.131640667
14-03-2017,slingshotesports,7.245918872,22077,0.328211209
14-03-2017,sixpackspeak,4.940559222,23265,0.212360164
14-03-2017,siouxcityjournal,0.998248253,2345,0.425692219
14-03-2017,shepherdexpress,0.112827921,479,0.235548896
14-03-2017,sfnewmexican,0.14231449,477,0.298353228
14-03-2017,sfexaminer,3.579645478,7708,0.464406523
14-03-2017,russellstreetreport,1.042634084,2894,0.36027439
14-03-2017,raptorsrepublic,0.004190303,11,0.380936654
14-03-2017,raisethejollyroger,0.003681527,14,0.262966186
14-03-2017,rabidhabs,0.011528871,61,0.188997891
14-03-2017,projectspurs,0.842293335,1754,0.480212848
14-03-2017,presto-fswbucs,0.383475506,1567,0.244719531
14-03-2017,postdispatch,35.43286578,63741,0.555888138
14-03-2017,pokejungle,0.283672435,1030,0.275410131
14-03-2017,pittsburghsportsnow2,6.395787398,18351,0.348525279
14-03-2017,philliesnation,0.423565359,1005,0.421458069
14-03-2017,packsinsider,1.19047525,2137,0.557077796
14-03-2017,overwatchtracker,5.280762619,27582,0.191456842
14-03-2017,ndnation,5.997417669,22296,0.268990746
14-03-2017,mynhltraderumors,10.21978859,28545,0.358023773
14-03-2017,mobafire,0.00429235,5807,0.000739168
15-03-2017,mobafire,0.002332054,5339,0.000436796
15-03-2017,mancity,0.177006008,2127,0.083218621
15-03-2017,metschronicle,0.03125165,157,0.199055093
15-03-2017,tennisguru,0.915279886,2456,0.372670963
15-03-2017,totalbarca,0.144489783,917,0.157567921
15-03-2017,1899.me,0.000375447,14,0.026817615
15-03-2017,49erswebzone,28.46979691,51275,0.555237385
15-03-2017,angelswin,0.38380629,737,0.520768372
15-03-2017,arseblog,4.998745457,15119,0.330626725
15-03-2017,autoblog,1.933384952,3003,0.643817833
15-03-2017,autoweek,32.87981536,47836,0.687344581
15-03-2017,birdgang,0.001932817,11,0.175710652
15-03-2017,captainamericalibrary,0.001939113,23,0.084309274
15-03-2017,cardinalconnect,0.403022665,651,0.619082435
15-03-2017,catchronicles,0.042396581,111,0.381951185
15-03-2017,chicagoreader,0.103037474,211,0.488329262
15-03-2017,chicitysports,0.246817098,511,0.48300802
15-03-2017,cityweekly,1.600849398,4052,0.395076357
15-03-2017,comcastsportsnet,141.5277123,408398,0.346543598
15-03-2017,cornellsun,0.089693727,116,0.773221787
15-03-2017,cyclonefanatic,34.10321119,98106,0.347615958
15-03-2017,dailythunder,0.981818607,2077,0.47270997
15-03-2017,dallasnews,0.006111869,14,0.436562089
15-03-2017,destinytracker,8.175238432,36110,0.226398184
15-03-2017,dodgerblue,8.816439303,26741,0.329697442
15-03-2017,dotafire,1.052893304,9108,0.115600934
15-03-2017,dotapicker,0.118300342,1496,0.079077769
15-03-2017,gopherhole,1.014452758,3426,0.296104132
15-03-2017,heroesfire,0.001631024,15,0.10873492
15-03-2017,hoosierhuddle,0.170579554,317,0.538105847
15-03-2017,hornsports,0.160873812,260,0.618745432
15-03-2017,howlintwolf,0.0024916,28,0.088985721
15-03-2017,huskermax,12.14412277,27274,0.445263723
15-03-2017,journalstar,6.158914357,13142,0.468643613
15-03-2017,justinbiebernl,0.015301939,190,0.080536524
15-03-2017,lakersnation,38.8919688,110541,0.351832974
15-03-2017,zam-wowhead,0.077904132,1468177,5.31E-05
15-03-2017,zam-tf2outpost,1.456391554,76378,0.019068208
15-03-2017,zam-hearthhead,0.701676404,17012,0.041245968
15-03-2017,zam-esoui,1.300460305,22459,0.057903749
15-03-2017,zam-dotaoutpost,0.004633929,288,0.016090031
15-03-2017,wsof,0.060433874,1087,0.05559694
15-03-2017,wrc,3.486092352,11252,0.309819797
15-03-2017,wowinterface,0.846069792,17822,0.047473336
15-03-2017,welikela,0.550934321,2168,0.254120997
15-03-2017,wearewearside,0.034463374,254,0.135682574
15-03-2017,videocelts,10.9600963,41452,0.264404523
15-03-2017,ultimateknicks,2.875233843,9049,0.317740506
15-03-2017,trekmovie,3.027852372,5578,0.542820432
15-03-2017,topix,6.655619425,30067,0.221359611
15-03-2017,tigernet,0.281148986,481,0.584509326
15-03-2017,therepublikofmancunia,1.009628351,4783,0.211086839
15-03-2017,lancasteronline,0.151468094,247,0.613231149
15-03-2017,tempostorm,1.641503818,8491,0.193322791
15-03-2017,telegraphherald,0.470828832,795,0.592237524
15-03-2017,tampabaym,2.707965349,45969,0.058908511
15-03-2017,starwarsnewsnet,2.825201358,17921,0.157647528
15-03-2017,snackmedia-thecelticblog,10.27685396,33783,0.304201935
15-03-2017,snackmedia-theboyhotspurs,1.24960247,7718,0.16190755
15-03-2017,snackmedia-spurs-web,0.09164837,873,0.104980951
15-03-2017,snackmedia-rousingthekop,0.271414389,1455,0.186539099
15-03-2017,snackmedia-readwestbrom,0.621599831,4259,0.145949714
15-03-2017,snackmedia-readwesham,0.12877099,949,0.135691243
15-03-2017,snackmedia-readnorwich,0.90646469,3823,0.237108211
15-03-2017,snackmedia-readceltic,0.447668367,4397,0.101812228
15-03-2017,snackmedia-readarsenal,0.022305528,269,0.082920178
15-03-2017,snackmedia-nothingbutnewcastle,0.11088982,445,0.249190608
15-03-2017,snackmedia-mcfcwatch,2.932148278,11430,0.256530908
15-03-2017,snackmedia-live4liverpool,1.09326743,5921,0.184642363
15-03-2017,snackmedia-insidewelshfootball,0.070384882,1099,0.064044479
15-03-2017,snackmedia-gunnersphere,0.085071355,347,0.245162406
15-03-2017,snackmedia-gersnet,0.282911034,1506,0.187855932
15-03-2017,snackmedia-foreverwestham,0.631057196,2104,0.299932127
15-03-2017,snackmedia-claretandhugh,3.980417408,16910,0.235388374
15-03-2017,snackmedia-celticquicknews,13.06385045,47446,0.27534145
15-03-2017,snackmedia-bluemoon-mcfc,28.13958488,149865,0.187766222
15-03-2017,snackmedia-arsenal-mania,1.711299101,8962,0.19095058
15-03-2017,snackmedia-allarsenal,0.213930587,1952,0.109595587
15-03-2017,slingshotesports,2.82865103,9737,0.290505395
15-03-2017,sixpackspeak,4.052678107,22997,0.176226382
15-03-2017,siouxcityjournal,1.09970555,3456,0.318201838
15-03-2017,silverandblueblood,0.00100953,11,0.091775452
15-03-2017,shepherdexpress,0.117663826,538,0.218705996
15-03-2017,sfnewmexican,0.122940238,536,0.229366115
15-03-2017,sfexaminer,3.533004516,7909,0.446706855
15-03-2017,russellstreetreport,2.019877333,5452,0.370483737
15-03-2017,raptorsrepublic,0.004411032,13,0.339310123
15-03-2017,raisethejollyroger,0.00630156,18,0.350086682
15-03-2017,rabidhabs,0.010537918,43,0.245067867
15-03-2017,projectspurs,0.367930374,953,0.386075943
15-03-2017,presto-fswbucs,0.357178882,1448,0.246670499
15-03-2017,postdispatch,77.91765859,152107,0.512255574
15-03-2017,pokejungle,0.309037255,1126,0.274455821
15-03-2017,pittsburghsportsnow2,4.818716592,14828,0.324974143
15-03-2017,philliesnation,0.502112795,1106,0.453989869
15-03-2017,packsinsider,0.828934565,1491,0.555958796
15-03-2017,overwatchtracker,5.148984246,29599,0.173958047
15-03-2017,ndnation,5.452687992,20501,0.265971806
15-03-2017,mynhltraderumors,13.29121321,36979,0.359425977
16-03-2017,dallasnews,0.010057371,29,0.346805899
16-03-2017,cityweekly,1.795130656,3956,0.45377418
16-03-2017,comcastsportsnet,155.9245726,405894,0.384150967
16-03-2017,cornellsun,0.071150242,78,0.912182596
16-03-2017,cyclonefanatic,48.45377167,125797,0.385174302
16-03-2017,dailythunder,0.88230981,1885,0.468068865
16-03-2017,lakersnation,85.00722105,263548,0.322549293
16-03-2017,justinbiebernl,0.019555087,187,0.104572656
16-03-2017,journalstar,5.60003559,10862,0.515562106
16-03-2017,destinytracker,8.643530064,34519,0.250399202
16-03-2017,huskermax,12.98021842,24571,0.528273917
16-03-2017,howlintwolf,0.001079648,15,0.071976535
16-03-2017,hornsports,0.180708848,278,0.650031828
16-03-2017,hoosierhuddle,0.150356316,244,0.61621441
16-03-2017,gopherhole,1.202285578,4367,0.275311559
16-03-2017,dotapicker,0.14091501,1498,0.094068765
16-03-2017,dotafire,1.213416507,9098,0.133371786
16-03-2017,zam-wowhead,0.053068531,746790,7.11E-05
16-03-2017,zam-tf2outpost,1.608963379,72004,0.022345472
16-03-2017,dodgerblue,8.106992632,17030,0.476041846
16-03-2017,zam-hearthhead,0.759230957,16113,0.047119156
16-03-2017,zam-esoui,1.22128995,20281,0.060218429
16-03-2017,zam-dotaoutpost,0.0078885,384,0.020542968
16-03-2017,wsof,0.048659762,812,0.059925815
16-03-2017,wrc,3.089680693,8838,0.349590483
16-03-2017,wowinterface,0.839730767,16596,0.050598383
16-03-2017,welikela,1.355388405,4510,0.30052958
16-03-2017,wearewearside,0.01431767,69,0.207502469
16-03-2017,videocelts,7.409115858,21826,0.339462836
16-03-2017,ultimateknicks,2.564270853,7691,0.333411891
16-03-2017,trekmovie,3.041081968,5437,0.559330875
16-03-2017,totalbarca,0.065251694,81,0.805576469
16-03-2017,topix,6.265539122,29966,0.209088271
16-03-2017,tigernet,0.280189196,425,0.659268697
16-03-2017,therepublikofmancunia,1.973121991,9172,0.215124508
16-03-2017,tempostorm,1.954743562,8336,0.234494189
16-03-2017,telegraphherald,0.593641621,981,0.605139267
16-03-2017,tampabaym,2.261005838,30569,0.073964011
16-03-2017,starwarsnewsnet,3.280570565,19695,0.166568701
16-03-2017,snackmedia-thecelticblog,8.768148832,26348,0.33278233
16-03-2017,snackmedia-theboyhotspurs,2.234812301,11429,0.195538744
16-03-2017,snackmedia-spurs-web,0.098852173,740,0.133584017
16-03-2017,snackmedia-rousingthekop,0.239918732,1387,0.172976735
16-03-2017,snackmedia-readwestbrom,0.211001682,975,0.216411982
16-03-2017,snackmedia-readwesham,0.666403607,3391,0.196521264
16-03-2017,snackmedia-readnorwich,0.713822991,2473,0.288646579
16-03-2017,snackmedia-readceltic,1.410284117,11981,0.117710051
16-03-2017,snackmedia-readarsenal,0.347348709,3244,0.107074201
16-03-2017,snackmedia-nothingbutnewcastle,0.320996676,1278,0.251171108
16-03-2017,snackmedia-mcfcwatch,2.649747994,8984,0.294940783
16-03-2017,snackmedia-live4liverpool,1.195613424,6218,0.192282635
16-03-2017,snackmedia-insidewelshfootball,0.039194004,499,0.078545098
16-03-2017,snackmedia-gunnersphere,0.060460178,240,0.251917407
16-03-2017,snackmedia-gersnet,0.02472304,120,0.206025332
16-03-2017,snackmedia-foreverwestham,0.677007362,2189,0.309277004
16-03-2017,snackmedia-claretandhugh,3.369193211,16598,0.202987903
16-03-2017,snackmedia-celticquicknews,9.510073079,32018,0.297022708
16-03-2017,snackmedia-bluemoon-mcfc,19.46241302,88450,0.220038587
16-03-2017,snackmedia-arsenal-mania,0.89190027,3929,0.227004396
16-03-2017,snackmedia-allarsenal,0.64891155,4709,0.13780241
16-03-2017,slingshotesports,2.700129965,7656,0.352681552
16-03-2017,sixpackspeak,3.012101971,14902,0.202127364
16-03-2017,siouxcityjournal,0.456133252,1556,0.293144763
16-03-2017,shepherdexpress,0.103330328,442,0.233779024
16-03-2017,sfnewmexican,0.113177212,414,0.273374908
16-03-2017,sfexaminer,2.800533625,6373,0.439437255
16-03-2017,russellstreetreport,3.811199924,10631,0.358498723
16-03-2017,raisethejollyroger,0.002586961,12,0.215580094
